,FileName,Caption
12416,000000561889.jpg,A plate of food laying on a table.
12417,000000561889.jpg,"A Thanksgiving dinner of turkey, broccoli, sweet potatoes and cranberries."
12418,000000561889.jpg,there is a blue plate with lots of different foods on it
12419,000000561889.jpg,"A plate of food with rice and beans, broccoli and meat. "
12420,000000280779.jpg,A young man riding skis across a snow covered slope.
12421,000000280779.jpg,A person is walking in the snow on skis.
12422,000000280779.jpg,A man in a red jacket skiing during a snow fall.
12423,000000280779.jpg,A person on cross country skis while it's snowing 
12424,000000280779.jpg,A cross country skier in the falling snow.
12425,000000003501.jpg,"A bowl with rice, broccoli and a purple relish."
12426,000000003501.jpg,"A plate of broccoli, rice, meat and other vegetables"
12427,000000003501.jpg,"A bean and corn mixture, rice, and broccoli on a plate"
12428,000000003501.jpg,"Looking down at a bowl of white rice, broccoli and a vegetable dish"
12429,000000003501.jpg,The meal in the bowl has rice and broccoli in it.
12430,000000052591.jpg,A woman standing while holding a pole on snow
12431,000000052591.jpg,A girl posing with ski equipment in the snow
12432,000000052591.jpg,A classic black and white photo of a woman holding ski's
12433,000000052591.jpg,a female standing beside a wooden post with a fake background
12434,000000052591.jpg,A woman holding a couple of ski poles and skis.
12435,000000458325.jpg,A person on a skateboard rides down the road.
12436,000000458325.jpg,A man on his skateboard is riding between the parked cars. 
12437,000000458325.jpg,A man in blue shirt on skateboard next to cars.
12438,000000458325.jpg,A man riding a skateboard down a street next to parked cars.
12439,000000458325.jpg,A person on a skateboard on a street.
12440,000000083540.jpg,a person wearing a blue jacket is wearing skis and snowy trees
12441,000000083540.jpg,A skiier on a snowy path at sunset.
12442,000000083540.jpg,A person in the snow on some skis.
12443,000000083540.jpg,a snow skier standing among the tall trees
12444,000000083540.jpg,A person on skis on snowy forest path.
12445,000000213255.jpg,a man standing in front of the grill of a  hot dog stand. 
12446,000000213255.jpg,A man choosing condiments at a hotdog stand
12447,000000213255.jpg,A man is grilling off the street with a modest and small cart.
12448,000000213255.jpg,A man cooking hot dogs with a light colored jacket on
12449,000000213255.jpg,A man cooking food on a red art on the street.
12450,000000029675.jpg,A plate topped with three hot dogs on top of a table.
12451,000000029675.jpg,an image of three hot dogs with mustard
12452,000000029675.jpg,Three hotdgs on a dark plate have been topped with mustard.
12453,000000029675.jpg,Three hotdogs with mustard on a black plate.
12454,000000029675.jpg,a close up of three hot dogs with mustard
12455,000000036539.jpg,There is a man and a young girl snowboarding 
12456,000000036539.jpg,A male skier is posing for the camera while a young girl is in the background. 
12457,000000036539.jpg,A man on snowboard standing by a mountain.
12458,000000036539.jpg,A man and a child who are in the snow.
12459,000000036539.jpg,A man and a little girl wearing snowboards. 
12460,000000430973.jpg,Large whole pizza pie with cheese and olive toppings.
12461,000000430973.jpg,A wooden pan holding a pizza with cheese and olives.
12462,000000430973.jpg,The deep dish pizza is topped with sausage and olives.
12463,000000430973.jpg,An olive and cheese pizza that has been placed on a table.
12464,000000430973.jpg,A large thick crusted pizza has olives on it as it sits on a wooden paddle.
12465,000000109992.jpg,A person riding a snow board down a snow covered slope.
12466,000000109992.jpg,A young skier is attempting downhill in a driveway.
12467,000000109992.jpg,A woman in a blue jacket is skiing in front of a house.
12468,000000109992.jpg,A woman on a snow board riding down a hill.
12469,000000109992.jpg,A young boy rides his board in the snow.
12470,000000395903.jpg,A person walking in the ocean with a surfboard under their arm. 
12471,000000395903.jpg,A man carries his surfboard near incoming waves.
12472,000000395903.jpg,a man that is holding a surfboard in hand
12473,000000395903.jpg,A person in a wet suit walking into the ocean
12474,000000395903.jpg,A surfer walks into the waves on the shore. 
12475,000000204329.jpg,"A blue, yellow and green surfboard sticking out of a sandy beach."
12476,000000204329.jpg,A surf board sticking up in the sand.
12477,000000204329.jpg,a surf board in the sand near a body of water
12478,000000204329.jpg,A colorful surfboard stands erected on the sandy beach.
12479,000000204329.jpg,A surfboard propped up in the sand on a beech.
12480,000000331604.jpg,Kite surfer in the air on top of a red board. 
12481,000000331604.jpg,A man is parasailing with a red surfboard.
12482,000000331604.jpg,A man kiteboarding over the ocean under a blue sky.
12483,000000331604.jpg,A man is flying up on his surf board over an ocean.
12484,000000331604.jpg,The man is para sailing on the water. 
12485,000000121673.jpg,a person riding a surf board on a wave 
12486,000000121673.jpg,A man in a red t shirt riding a wave on top of a surfboard.
12487,000000121673.jpg,A man balancing his surfboard on a wave.
12488,000000121673.jpg,The man is surfing through the waves in the water.
12489,000000121673.jpg,"A man in a wetsuit and red shirt, riding a surfboard at the edge of a wave."
12490,000000312489.jpg,A woman standing on top of a sandy beach with a surfboard.
12491,000000312489.jpg,A man holds a parasail on the beach as another man watches.
12492,000000312489.jpg,Two men at the beach one of which is holding a surfboard and a para sail.
12493,000000312489.jpg,The expert surfer is trying to also parasail. 
12494,000000312489.jpg,"A person using a wind surfboard, on the beach."
12495,000000521509.jpg,A girl sitting on a bed is taking a self portrait.
12496,000000521509.jpg,"A girl sits on the bed and photographs herself in the mirror with her tripod.
"
12497,000000521509.jpg,A lady in a bedroom with a tripod.
12498,000000521509.jpg,Girl is setting up a camera to film herself in bed.
12499,000000521509.jpg,A girl sits in front of a mirror with a camera
12500,000000549055.jpg,A man on a surfboard in the water.
12501,000000549055.jpg,A guy is splashing through the waves on his surfboard.
12502,000000549055.jpg,A man riding a wave on top of a surfboard.
12503,000000549055.jpg,A man is surfing on a surfboard in breaking waves.
12504,000000549055.jpg,A surfer doing a sharp turn in the water as his board is airborne
12505,000000464358.jpg,a bed room with a neatly made bed 
12506,000000464358.jpg,A bed with stacked pillows is in a bedroom with a chair.
12507,000000464358.jpg,"A living area with a bed, chair and window."
12508,000000464358.jpg,A bed and chair sitting next to a window in a bedroom.
12509,000000464358.jpg,a bedroom with big bed and a chair by the window 
12510,000000180878.jpg,A table topped with a smart phone next to a white bag.
12511,000000180878.jpg,Birthday gifts on table in a dark room.
12512,000000180878.jpg,"A birthday cake made to look like a bag, shoe, car, and iPhone."
12513,000000180878.jpg,A table with a happy birthday message holds several items that were probably birthday gifts.
12514,000000180878.jpg,"A bag, toy car, shoe, and iPhone are on the table. "
12515,000000032570.jpg,A man riding a wave on top of a white surfboard.
12516,000000032570.jpg,A photo inside and ocean wave looking at a person on a surfboard.
12517,000000032570.jpg,A crashing wave is about to close in on a surfer.  
12518,000000032570.jpg,A man riding a wave on a surf board.
12519,000000032570.jpg,A man on a surfboard inside a large wave.
12520,000000334530.jpg,A man riding a surfboard inside of a wave.
12521,000000334530.jpg,an image of a man riding the ocean waves on his surfboard
12522,000000334530.jpg,There is a surfer on a surfboard in a pipeline
12523,000000334530.jpg,A man surfing through a very large wave that is coming over his head.
12524,000000334530.jpg,A surfer rides his board inside an arching wave.
12525,000000376206.jpg,A man is surfing in the ocean on a large wave.
12526,000000376206.jpg,A man on a surfboard  surfing a nice big wave
12527,000000376206.jpg,A man crouched on a surfboard as he rides under a wave.
12528,000000376206.jpg,A man is riding the giant wave on his board. 
12529,000000376206.jpg,a man riding a surfboard under the swell of a wave 
12530,000000515350.jpg,A man riding a wave on top of a surfboard.
12531,000000515350.jpg,A surfer kneels as he catches a large wave. 
12532,000000515350.jpg,The surfer is trying to challenge the big wave.
12533,000000515350.jpg,A surfer riding the inside of the curve of a wave.
12534,000000515350.jpg,A person riding the surf of a wave in the ocean.
12535,000000050943.jpg,A person riding a wave on top of a surfboard.
12536,000000050943.jpg,Man surfing a wave on a dull day.
12537,000000050943.jpg,a surfer riding in a stormy looking wave
12538,000000050943.jpg,This person is riding a big wave on the water.
12539,000000050943.jpg,A person on a surf board by a big wave.
12540,000000460333.jpg,A young boy sitting on a bed in a bedroom.
12541,000000460333.jpg,a young boy sitting on a bed with a lamp on beside it
12542,000000460333.jpg,a kid is sitting on a small bed in a room
12543,000000460333.jpg,A little boy sits on a bed with a chair next to it.
12544,000000460333.jpg,The child is waiting for his parents to come in.
12545,000000312552.jpg,A woman holding a plate and eating pizza.
12546,000000312552.jpg,A person taking a pizza while holding a plate
12547,000000312552.jpg,A woman eating a piece of pizza near the kitchen counter.
12548,000000312552.jpg,A man eating a piece of pizza on top of a plate.
12549,000000312552.jpg,Woman standing while eating pizza from a plate.
12550,000000436315.jpg,A homemade pizza sits on a metal sheet.
12551,000000436315.jpg,A homemade pizza with a funny shape on a pan.
12552,000000436315.jpg,a pizza pepperoni and veggies  sitting on a pan
12553,000000436315.jpg,A home made pizza with pepperoni and sausage. 
12554,000000436315.jpg,An oddly shaped pizza sitting on a table
12555,000000024144.jpg,A pizza sitting on top of a pizza box covered in cheese.
12556,000000024144.jpg,A cheese pizza cut into eight pieces in the box. 
